epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
36,64.3081,1.19991,1.43308,1.26317,0.49964,0.68129,0.55779,0.35569,1.13702,1.82118,1.2213,0.000726038,0.000726038,0.000726038
37,65.9793,1.23233,1.38244,1.20867,0.51656,0.72566,0.56965,0.37052,1.0888,1.76683,1.19481,0.00071504,0.00071504,0.00071504
38,67.811,1.12678,1.36379,1.19827,0.48784,0.73069,0.55842,0.38359,1.13285,1.69231,1.19859,0.000704041,0.000704041,0.000704041
39,69.506,1.16106,1.38553,1.19386,0.49907,0.74539,0.56341,0.39094,1.13952,1.65892,1.21058,0.000693042,0.000693042,0.000693042
40,71.2257,1.16004,1.3011,1.14831,0.4735,0.65306,0.56276,0.41678,0.99809,1.6535,1.13007,0.000682043,0.000682043,0.000682043
41,72.9177,1.14377,1.24205,1.17288,0.46921,0.68486,0.56588,0.43227,0.96798,1.68526,1.1163,0.000671044,0.000671044,0.000671044
42,74.6533,1.05729,1.24789,1.16939,0.55496,0.5567,0.56971,0.43797,0.95542,1.76559,1.11731,0.000660045,0.000660045,0.000660045
43,76.3736,1.08787,1.253,1.13657,0.55714,0.59474,0.57186,0.42755,0.95916,1.8336,1.13009,0.000649046,0.000649046,0.000649046
44,78.1272,1.07837,1.25304,1.14755,0.52522,0.70203,0.57259,0.40985,1.03862,1.7817,1.1589,0.000638047,0.000638047,0.000638047
45,79.8629,1.03213,1.21772,1.09901,0.50947,0.67669,0.57146,0.40677,1.02925,1.77318,1.15938,0.000627048,0.000627048,0.000627048
46,81.5225,1.00657,1.20808,1.11261,0.47654,0.63686,0.55763,0.40223,0.97706,1.80745,1.13492,0.000616049,0.000616049,0.000616049
47,83.2662,1.06683,1.25616,1.16823,0.47983,0.59958,0.54734,0.40951,0.95469,1.92608,1.118,0.000605051,0.000605051,0.000605051
48,84.9728,1.04397,1.11843,1.13733,0.46161,0.61778,0.53956,0.42937,0.90607,2.04937,1.07657,0.000594052,0.000594052,0.000594052
49,86.6097,0.9591,1.22099,1.11632,0.46736,0.62484,0.53959,0.42319,0.91488,2.02129,1.09082,0.000583053,0.000583053,0.000583053
50,88.3195,1.06387,1.12775,1.11767,0.46924,0.61116,0.54326,0.42,0.91362,1.95262,1.1067,0.000572054,0.000572054,0.000572054
51,90.0282,0.9946,1.09349,1.10639,0.48486,0.6157,0.54902,0.40339,0.96046,1.98074,1.14164,0.000561055,0.000561055,0.000561055
52,91.7145,1.02803,1.0713,1.14964,0.44679,0.61744,0.54083,0.40514,0.9107,2.09927,1.09748,0.000550056,0.000550056,0.000550056
53,93.3129,1.07991,1.06834,1.10712,0.454,0.62773,0.53803,0.41826,0.88549,2.14931,1.07519,0.000539057,0.000539057,0.000539057
54,94.9254,1.00096,1.09618,1.09757,0.44859,0.57615,0.53006,0.40291,0.8917,2.15109,1.06612,0.000528058,0.000528058,0.000528058
55,96.8422,0.94834,1.07578,1.07396,0.45005,0.55796,0.52753,0.40844,0.82542,2.1103,1.0356,0.000517059,0.000517059,0.000517059
56,98.6076,1.04223,1.03505,1.09886,0.51439,0.56194,0.52306,0.42001,0.79043,2.02874,1.00269,0.00050606,0.00050606,0.00050606
57,100.428,0.97715,1.03756,1.10048,0.49038,0.57617,0.5105,0.40095,0.84689,2.07896,1.01589,0.000495062,0.000495062,0.000495062
58,102.164,0.93197,0.98866,1.04275,0.47591,0.5445,0.50667,0.40115,0.88861,2.16411,1.04165,0.000484063,0.000484063,0.000484063
59,103.839,0.92007,0.94583,1.03876,0.46222,0.54245,0.51511,0.40654,0.85977,2.17621,1.03184,0.000473064,0.000473064,0.000473064
60,105.51,0.93973,0.90592,1.03968,0.42647,0.52822,0.51931,0.39551,0.8277,2.25953,1.02813,0.000462065,0.000462065,0.000462065
61,107.131,0.91927,0.98785,1.09871,0.44928,0.53864,0.51877,0.40636,0.77335,2.21052,0.98928,0.000451066,0.000451066,0.000451066
62,108.909,0.88522,0.94993,1.05952,0.45368,0.52811,0.51356,0.39918,0.76901,2.16187,0.9811,0.000440067,0.000440067,0.000440067
63,110.596,0.90646,0.98594,1.07277,0.48593,0.54753,0.51101,0.37702,0.81134,2.08208,0.99679,0.000429068,0.000429068,0.000429068
64,112.36,0.94645,0.97723,1.04814,0.51926,0.56686,0.52176,0.40483,0.78302,1.99495,0.98975,0.000418069,0.000418069,0.000418069
65,113.978,0.9067,0.93784,1.06744,0.51353,0.58128,0.52683,0.3969,0.81781,2.02783,1.01322,0.00040707,0.00040707,0.00040707
66,115.594,0.90631,0.94951,1.05851,0.49758,0.54714,0.52661,0.41324,0.80017,2.08762,1.01785,0.000396071,0.000396071,0.000396071
67,117.257,0.84379,0.91536,1.0072,0.49125,0.52773,0.52045,0.40986,0.76871,2.12239,1.00785,0.000385073,0.000385073,0.000385073
68,119.222,0.89169,0.90028,1.03485,0.50022,0.55924,0.50963,0.41072,0.71379,2.18746,0.97482,0.000374074,0.000374074,0.000374074
69,120.994,0.84386,0.95358,1.0288,0.50043,0.55786,0.51124,0.41243,0.7069,2.23524,0.96566,0.000363075,0.000363075,0.000363075
70,122.712,0.88325,0.91872,1.03215,0.49784,0.55244,0.51343,0.4096,0.72731,2.25353,0.96769,0.000352076,0.000352076,0.000352076
71,124.473,0.84635,0.92948,1.04113,0.49268,0.549,0.51051,0.40225,0.71781,2.24867,0.96386,0.000341077,0.000341077,0.000341077
72,126.346,0.81972,0.89145,1.03748,0.49021,0.55033,0.50747,0.41173,0.67939,2.21343,0.9486,0.000330078,0.000330078,0.000330078
73,128.244,0.86377,0.87529,1.03768,0.50802,0.56833,0.51679,0.40754,0.67342,2.19846,0.94869,0.000319079,0.000319079,0.000319079
74,129.962,0.84715,0.86417,1.04094,0.49466,0.54259,0.52065,0.40995,0.67761,2.1953,0.94787,0.00030808,0.00030808,0.00030808
75,131.706,0.7934,0.78658,0.99942,0.48968,0.53202,0.5257,0.41346,0.68278,2.25343,0.94986,0.000297081,0.000297081,0.000297081
76,133.425,0.79638,0.87247,1.04947,0.47746,0.51437,0.52501,0.41156,0.63853,2.34116,0.92739,0.000286083,0.000286083,0.000286083
77,135.161,0.78093,0.80999,1.00835,0.47498,0.5053,0.5228,0.41352,0.6264,2.32222,0.91712,0.000275084,0.000275084,0.000275084
78,136.874,0.76388,0.83857,1.00191,0.48901,0.50796,0.51843,0.4092,0.62305,2.27843,0.91211,0.000264085,0.000264085,0.000264085
79,138.551,0.79045,0.83683,1.01859,0.49231,0.51256,0.51872,0.41764,0.61887,2.28099,0.91019,0.000253086,0.000253086,0.000253086
80,140.254,0.7843,0.81269,0.99951,0.47113,0.51272,0.50499,0.40941,0.59192,2.33383,0.89978,0.000242087,0.000242087,0.000242087
81,142,0.81663,0.8264,1.03074,0.47864,0.48911,0.50043,0.40895,0.58736,2.39611,0.8982,0.000231088,0.000231088,0.000231088
82,143.824,0.75243,0.76529,0.96464,0.49231,0.46894,0.49603,0.41588,0.58181,2.46869,0.89757,0.000220089,0.000220089,0.000220089
83,145.61,0.76734,0.76236,0.99698,0.49145,0.46894,0.49332,0.40275,0.58067,2.51417,0.89713,0.00020909,0.00020909,0.00020909
84,147.469,0.76817,0.77174,1.00252,0.49165,0.46894,0.48952,0.41929,0.59814,2.60598,0.9054,0.000198091,0.000198091,0.000198091
85,149.207,0.74329,0.74506,0.97452,0.49173,0.46894,0.49001,0.42131,0.59688,2.62072,0.90565,0.000187092,0.000187092,0.000187092
86,150.945,0.715,0.77686,0.97843,0.49245,0.46894,0.49009,0.42372,0.58615,2.63677,0.90217,0.000176094,0.000176094,0.000176094
87,152.697,0.72187,0.75149,0.98946,0.49213,0.46894,0.48834,0.4235,0.58288,2.63877,0.90082,0.000165095,0.000165095,0.000165095
88,154.419,0.73745,0.73781,0.98613,0.49068,0.46894,0.49075,0.40783,0.57887,2.62179,0.8994,0.000154096,0.000154096,0.000154096
89,156.098,0.73373,0.77927,0.992,0.49174,0.46894,0.4915,0.39623,0.57026,2.61794,0.89505,0.000143097,0.000143097,0.000143097
90,157.88,0.7803,0.81834,1.02059,0.49328,0.46894,0.49098,0.3962,0.56473,2.62182,0.89162,0.000132098,0.000132098,0.000132098
91,183.93,0.73304,0.88174,0.98746,0.49405,0.46894,0.48939,0.40025,0.56633,2.62111,0.8911,0.000121099,0.000121099,0.000121099
92,185.628,0.65856,0.80591,0.962,0.49428,0.4672,0.4908,0.4015,0.57551,2.58822,0.89211,0.0001101,0.0001101,0.0001101
93,187.265,0.73241,0.86135,1.00815,0.49311,0.46526,0.48961,0.40098,0.57929,2.5678,0.89233,9.91012e-05,9.91012e-05,9.91012e-05
94,188.991,0.66427,0.84929,0.97622,0.49294,0.46462,0.48958,0.41176,0.58269,2.55652,0.89445,8.81023e-05,8.81023e-05,8.81023e-05
95,190.67,0.72869,0.85122,0.98817,0.49311,0.46497,0.48848,0.40913,0.58491,2.55165,0.89508,7.71034e-05,7.71034e-05,7.71034e-05
96,192.42,0.65426,0.83515,0.91071,0.49381,0.4644,0.49008,0.41181,0.57844,2.5546,0.89236,6.61045e-05,6.61045e-05,6.61045e-05
97,194.159,0.65348,0.83513,0.94839,0.49361,0.4644,0.48667,0.40841,0.57393,2.57291,0.89075,5.51056e-05,5.51056e-05,5.51056e-05
98,195.861,0.62457,0.78193,0.93488,0.49331,0.4644,0.48637,0.40787,0.56603,2.58957,0.88911,4.41067e-05,4.41067e-05,4.41067e-05
99,197.632,0.62737,0.80214,0.94062,0.49316,0.4644,0.48581,0.40714,0.56461,2.60775,0.89162,3.31078e-05,3.31078e-05,3.31078e-05
100,199.383,0.66492,0.84774,0.99032,0.49224,0.4644,0.48448,0.40807,0.56089,2.62794,0.89187,2.21089e-05,2.21089e-05,2.21089e-05
