epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
37,101.659,0.83716,0.70608,1.04214,0.51467,0.52534,0.41891,0.32169,0.7517,2.07575,0.98862,0.000979013,0.000979013,0.000979013
38,104.244,0.81385,0.64826,1.00128,0.48837,0.49383,0.39619,0.31883,0.72597,2.23514,0.97107,0.000975347,0.000975347,0.000975347
39,106.826,0.78628,0.60511,1.01276,0.51157,0.49889,0.3914,0.31801,0.71468,2.3028,0.96679,0.000971681,0.000971681,0.000971681
40,109.398,0.81491,0.61649,1.01307,0.4832,0.49501,0.39145,0.31632,0.68313,2.30574,0.94956,0.000968014,0.000968014,0.000968014
41,111.971,0.82178,0.62022,1.03925,0.48726,0.49647,0.35704,0.27304,0.69126,2.41254,0.95575,0.000964348,0.000964348,0.000964348
42,114.567,0.8036,0.62492,1.02399,0.48662,0.48721,0.36278,0.28053,0.69247,2.34212,0.95795,0.000960682,0.000960682,0.000960682
43,117.197,0.77161,0.6277,1.00621,0.47224,0.50597,0.38453,0.31068,0.68397,2.13795,0.94834,0.000957015,0.000957015,0.000957015
44,120.002,0.75166,0.58618,1.00108,0.49576,0.49601,0.40383,0.33965,0.64225,2.26465,0.92822,0.000953349,0.000953349,0.000953349
45,122.555,0.76956,0.58072,0.99332,0.48783,0.50491,0.39039,0.32495,0.65315,2.38406,0.93433,0.000949683,0.000949683,0.000949683
46,125.123,0.76058,0.61181,0.98392,0.49442,0.49282,0.3827,0.31805,0.63914,2.28983,0.93449,0.000946016,0.000946016,0.000946016
47,127.702,0.78954,0.62438,1.01154,0.46865,0.51262,0.37715,0.30152,0.67887,2.22395,0.95976,0.00094235,0.00094235,0.00094235
48,130.29,0.78442,0.62165,1.01773,0.50327,0.49359,0.3603,0.29664,0.67178,2.36696,0.94451,0.000938684,0.000938684,0.000938684
49,132.883,0.73766,0.61531,0.98185,0.49767,0.48668,0.37285,0.30965,0.62949,2.43262,0.92362,0.000935018,0.000935018,0.000935018
50,135.502,0.78527,0.61278,1.02198,0.47659,0.50631,0.39945,0.33514,0.64635,2.22935,0.9429,0.000931351,0.000931351,0.000931351
51,138.102,0.77345,0.59105,1.01061,0.48867,0.5208,0.40569,0.33435,0.65656,2.18975,0.9543,0.000927685,0.000927685,0.000927685
52,140.78,0.79762,0.62297,1.02956,0.48744,0.49691,0.38556,0.32987,0.61538,2.37226,0.92724,0.000924019,0.000924019,0.000924019
53,143.419,0.75426,0.61663,0.99644,0.48535,0.49954,0.36341,0.30527,0.64456,2.51046,0.9335,0.000920352,0.000920352,0.000920352
54,146.021,0.73749,0.57966,0.98976,0.48486,0.51558,0.36547,0.29687,0.66402,2.51639,0.94033,0.000916686,0.000916686,0.000916686
55,148.632,0.74422,0.58616,0.99277,0.49155,0.52451,0.39787,0.3155,0.67221,2.42049,0.94845,0.00091302,0.00091302,0.00091302
56,151.416,0.75331,0.56611,0.99428,0.48524,0.51698,0.41463,0.33979,0.65633,2.43372,0.93411,0.000909353,0.000909353,0.000909353
57,154.844,0.78638,0.59632,1.00976,0.50846,0.48104,0.42304,0.3552,0.65785,2.36513,0.93554,0.000905687,0.000905687,0.000905687
58,158.075,0.75905,0.56692,0.9805,0.51615,0.48025,0.4196,0.34421,0.71582,2.35033,0.9627,0.000902021,0.000902021,0.000902021
59,160.707,0.77876,0.58162,0.99184,0.51345,0.48575,0.41736,0.35136,0.66849,2.35472,0.953,0.000898355,0.000898355,0.000898355
60,163.285,0.71196,0.5349,0.97147,0.4736,0.52538,0.40806,0.3447,0.62191,2.35303,0.9432,0.000894688,0.000894688,0.000894688
61,165.935,0.75164,0.57314,1.00552,0.44773,0.49486,0.40491,0.33344,0.62963,2.30975,0.92738,0.000891022,0.000891022,0.000891022
62,168.524,0.77042,0.58594,1.01235,0.47758,0.48898,0.40093,0.33041,0.61185,2.29254,0.91259,0.000887356,0.000887356,0.000887356
63,171.15,0.76565,0.58862,1.02067,0.48893,0.48833,0.41977,0.3478,0.61407,2.35832,0.91769,0.000883689,0.000883689,0.000883689
64,173.658,0.74001,0.53282,0.98037,0.48954,0.48916,0.40199,0.33477,0.63763,2.23499,0.93755,0.000880023,0.000880023,0.000880023
65,176.179,0.73955,0.57551,0.99389,0.4986,0.48456,0.43387,0.36824,0.62614,2.23581,0.94029,0.000876357,0.000876357,0.000876357
66,178.721,0.72902,0.56236,0.98192,0.45998,0.51035,0.42727,0.3617,0.61965,2.30614,0.93323,0.000872691,0.000872691,0.000872691
67,181.237,0.71734,0.5465,0.99477,0.48977,0.47348,0.39836,0.32743,0.67748,2.35564,0.9589,0.000869024,0.000869024,0.000869024
68,184.004,0.75082,0.58372,1.00957,0.48894,0.48239,0.39145,0.32618,0.6522,2.30781,0.93847,0.000865358,0.000865358,0.000865358
69,186.711,0.75729,0.56008,1.01541,0.49503,0.49176,0.41441,0.34994,0.65082,2.24199,0.92955,0.000861692,0.000861692,0.000861692
70,189.325,0.67014,0.50188,0.9549,0.49572,0.49131,0.38857,0.33832,0.59399,2.33664,0.90958,0.000858025,0.000858025,0.000858025
71,191.886,0.72743,0.54252,1.00514,0.48873,0.48722,0.37438,0.31844,0.59214,2.54857,0.90991,0.000854359,0.000854359,0.000854359
72,194.492,0.77536,0.55546,1.02108,0.49446,0.48702,0.39584,0.31097,0.63621,2.39196,0.931,0.000850693,0.000850693,0.000850693
73,197.046,0.71379,0.55618,0.9854,0.48606,0.50133,0.388,0.31167,0.61552,2.37326,0.93174,0.000847026,0.000847026,0.000847026
74,199.847,0.73411,0.5509,0.99914,0.49704,0.49731,0.38461,0.31782,0.60134,2.33548,0.92252,0.00084336,0.00084336,0.00084336
75,202.412,0.70067,0.50641,0.97232,0.49027,0.5095,0.36759,0.30512,0.60688,2.26529,0.92186,0.000839694,0.000839694,0.000839694
76,205.053,0.68437,0.52832,0.9878,0.49774,0.50585,0.38261,0.32276,0.61037,2.4236,0.92813,0.000836027,0.000836027,0.000836027
77,207.618,0.69611,0.49497,0.9658,0.50511,0.50367,0.37609,0.31359,0.64075,2.45613,0.92659,0.000832361,0.000832361,0.000832361
78,210.081,0.72637,0.55293,0.99722,0.4862,0.4993,0.37629,0.31762,0.60006,2.47511,0.91425,0.000828695,0.000828695,0.000828695
79,212.551,0.74448,0.56891,1.00117,0.49439,0.48163,0.39209,0.32187,0.60787,2.4423,0.93195,0.000825029,0.000825029,0.000825029
80,215.041,0.70035,0.50755,0.9819,0.47212,0.528,0.38453,0.31549,0.62238,2.30193,0.938,0.000821362,0.000821362,0.000821362
81,217.737,0.70332,0.51407,0.96756,0.47775,0.51883,0.36835,0.30786,0.63613,2.31244,0.9486,0.000817696,0.000817696,0.000817696
82,220.296,0.7148,0.53035,0.99029,0.50447,0.50244,0.37725,0.3107,0.61919,2.31105,0.94455,0.00081403,0.00081403,0.00081403
83,222.699,0.69629,0.50109,0.97696,0.49016,0.50703,0.38683,0.32046,0.58595,2.31335,0.91807,0.000810363,0.000810363,0.000810363
84,225.187,0.70634,0.5214,0.97067,0.49288,0.49893,0.40839,0.34733,0.59837,2.42997,0.91656,0.000806697,0.000806697,0.000806697
85,227.663,0.71528,0.50294,0.96625,0.48944,0.50345,0.43944,0.3701,0.6244,2.34774,0.94005,0.000803031,0.000803031,0.000803031
86,230.098,0.72015,0.52943,0.99305,0.49273,0.48385,0.40252,0.33227,0.6228,2.32693,0.94607,0.000799365,0.000799365,0.000799365
87,232.501,0.70615,0.48813,0.99896,0.47876,0.48385,0.38242,0.3199,0.56928,2.41276,0.91891,0.000795698,0.000795698,0.000795698
88,234.994,0.67964,0.48592,0.96476,0.49017,0.51505,0.40175,0.3349,0.59447,2.41553,0.93259,0.000792032,0.000792032,0.000792032
89,237.358,0.73108,0.50473,0.96139,0.49579,0.51165,0.4133,0.35626,0.61039,2.30472,0.93985,0.000788366,0.000788366,0.000788366
90,239.733,0.74162,0.55428,0.98543,0.49975,0.50913,0.44342,0.37503,0.57812,2.28778,0.92468,0.000784699,0.000784699,0.000784699
91,242.087,0.6873,0.49583,0.96859,0.50261,0.50586,0.44886,0.37515,0.56448,2.34392,0.9119,0.000781033,0.000781033,0.000781033
92,244.718,0.71369,0.51274,0.98206,0.50689,0.50767,0.42035,0.35633,0.56982,2.34416,0.89963,0.000777367,0.000777367,0.000777367
93,247.228,0.69009,0.48714,0.95868,0.51027,0.51242,0.42074,0.364,0.53674,2.32908,0.89389,0.0007737,0.0007737,0.0007737
94,249.97,0.67037,0.49889,0.94876,0.51693,0.51056,0.43043,0.37419,0.5165,2.2686,0.90163,0.000770034,0.000770034,0.000770034
95,252.726,0.68318,0.50835,0.96406,0.49808,0.51859,0.42766,0.3701,0.52005,2.21736,0.90299,0.000766368,0.000766368,0.000766368
96,255.343,0.68211,0.49731,0.96406,0.51029,0.50737,0.41539,0.35602,0.56726,2.27703,0.90822,0.000762702,0.000762702,0.000762702
97,257.892,0.67648,0.49196,0.95722,0.50692,0.50803,0.40032,0.33791,0.53158,2.33765,0.88969,0.000759035,0.000759035,0.000759035
98,260.489,0.68369,0.4848,0.95736,0.50239,0.50652,0.40538,0.34408,0.54101,2.37593,0.89153,0.000755369,0.000755369,0.000755369
99,263.071,0.6671,0.48077,0.958,0.4964,0.50583,0.4266,0.36281,0.54947,2.3946,0.90303,0.000751703,0.000751703,0.000751703
100,265.704,0.6444,0.47988,0.95117,0.5096,0.50837,0.44079,0.38173,0.51091,2.30733,0.88807,0.000748036,0.000748036,0.000748036
101,268.199,0.58831,0.46329,0.92035,0.5046,0.5082,0.42379,0.36031,0.51256,2.29269,0.88792,0.00074437,0.00074437,0.00074437
102,270.643,0.64819,0.48672,0.97897,0.5045,0.50305,0.42901,0.37681,0.51054,2.36251,0.88172,0.000740704,0.000740704,0.000740704
103,273.055,0.64829,0.47358,0.95815,0.50078,0.51044,0.43247,0.37481,0.49338,2.42104,0.87166,0.000737037,0.000737037,0.000737037
104,275.549,0.63478,0.48143,0.9509,0.50742,0.50379,0.44626,0.39186,0.48871,2.43295,0.86751,0.000733371,0.000733371,0.000733371
105,278.099,0.66374,0.49515,0.9581,0.51001,0.50735,0.42832,0.37812,0.51266,2.45395,0.87493,0.000729705,0.000729705,0.000729705
106,280.718,0.65422,0.47407,0.97606,0.50919,0.50581,0.42794,0.37536,0.50312,2.35123,0.86803,0.000726038,0.000726038,0.000726038
107,283.352,0.6452,0.47953,0.94099,0.5107,0.50597,0.42353,0.36596,0.51782,2.34891,0.87464,0.000722372,0.000722372,0.000722372
108,286.07,0.63229,0.44834,0.94098,0.50815,0.50681,0.39652,0.34236,0.5169,2.47274,0.87878,0.000718706,0.000718706,0.000718706
109,288.651,0.64111,0.47001,0.94386,0.50715,0.50747,0.38383,0.33123,0.52096,2.51436,0.87866,0.00071504,0.00071504,0.00071504
110,291.149,0.66307,0.46336,0.95645,0.50081,0.50508,0.38555,0.33935,0.52245,2.46187,0.87573,0.000711373,0.000711373,0.000711373
111,293.666,0.66729,0.49913,0.981,0.48975,0.49924,0.37646,0.33425,0.52153,2.49004,0.87589,0.000707707,0.000707707,0.000707707
112,296.263,0.63602,0.4545,0.94244,0.49036,0.49909,0.37409,0.33127,0.50545,2.47553,0.86987,0.000704041,0.000704041,0.000704041
113,298.855,0.64562,0.45373,0.96238,0.49057,0.50262,0.38366,0.3401,0.49177,2.45554,0.86295,0.000700374,0.000700374,0.000700374
114,301.359,0.64398,0.46861,0.95865,0.49517,0.50392,0.39426,0.34015,0.54547,2.51602,0.88177,0.000696708,0.000696708,0.000696708
115,303.815,0.59434,0.43473,0.91775,0.49722,0.49827,0.3933,0.34128,0.50901,2.5257,0.87878,0.000693042,0.000693042,0.000693042
116,306.211,0.62333,0.4637,0.93971,0.49731,0.49788,0.39826,0.34392,0.50519,2.40967,0.87976,0.000689376,0.000689376,0.000689376
117,308.731,0.62015,0.45279,0.96384,0.50091,0.50706,0.40038,0.35426,0.50401,2.35602,0.87669,0.000685709,0.000685709,0.000685709
118,311.267,0.62049,0.45594,0.94626,0.50247,0.50544,0.41454,0.36809,0.49955,2.3582,0.87476,0.000682043,0.000682043,0.000682043
119,313.833,0.63832,0.45609,0.94106,0.4994,0.50739,0.39993,0.34675,0.52457,2.38128,0.8848,0.000678377,0.000678377,0.000678377
120,316.431,0.64457,0.47566,0.95952,0.48851,0.51932,0.3898,0.34692,0.47171,2.50228,0.86479,0.00067471,0.00067471,0.00067471
121,319.222,0.6493,0.47722,0.9443,0.48366,0.50438,0.39774,0.34762,0.46602,2.52185,0.8645,0.000671044,0.000671044,0.000671044
122,322.007,0.61202,0.45541,0.94526,0.49618,0.50646,0.41485,0.36326,0.4843,2.45268,0.87365,0.000667378,0.000667378,0.000667378
123,324.47,0.65996,0.47428,0.95499,0.49677,0.50776,0.42007,0.37128,0.5131,2.42985,0.88906,0.000663711,0.000663711,0.000663711
124,327.026,0.63608,0.43937,0.94406,0.50496,0.51845,0.38828,0.33929,0.51065,2.46577,0.89583,0.000660045,0.000660045,0.000660045
125,329.599,0.61175,0.44606,0.94473,0.51022,0.50675,0.38134,0.33432,0.49995,2.5388,0.89179,0.000656379,0.000656379,0.000656379
126,332.223,0.62827,0.43567,0.94201,0.5064,0.50672,0.38849,0.34296,0.50658,2.59514,0.89878,0.000652712,0.000652712,0.000652712
127,334.686,0.60116,0.43367,0.93327,0.50628,0.50627,0.37599,0.32885,0.5287,2.60986,0.90065,0.000649046,0.000649046,0.000649046
128,337.034,0.64239,0.48093,0.95106,0.49512,0.51025,0.37369,0.3279,0.49477,2.53769,0.88414,0.00064538,0.00064538,0.00064538
129,339.431,0.61594,0.44212,0.9413,0.49644,0.51025,0.38089,0.33741,0.49998,2.55008,0.88007,0.000641714,0.000641714,0.000641714
130,342.153,0.62055,0.44531,0.94637,0.47838,0.51025,0.38098,0.34011,0.48167,2.56655,0.86922,0.000638047,0.000638047,0.000638047
131,344.688,0.60229,0.44646,0.94101,0.491,0.48604,0.38115,0.338,0.47219,2.54515,0.86521,0.000634381,0.000634381,0.000634381
132,347.198,0.62917,0.43206,0.937,0.4978,0.49047,0.39035,0.34334,0.5018,2.56036,0.87485,0.000630715,0.000630715,0.000630715
133,349.734,0.58197,0.42462,0.9209,0.49147,0.48898,0.38029,0.33597,0.4605,2.54846,0.86628,0.000627048,0.000627048,0.000627048
134,352.422,0.58291,0.41833,0.93054,0.48466,0.4927,0.37005,0.3241,0.4585,2.52649,0.86522,0.000623382,0.000623382,0.000623382
135,355.142,0.58482,0.42967,0.92917,0.48629,0.50512,0.36285,0.31894,0.4517,2.51983,0.85965,0.000619716,0.000619716,0.000619716
136,357.806,0.56902,0.40239,0.92557,0.50564,0.50882,0.3645,0.32323,0.49519,2.57417,0.8734,0.000616049,0.000616049,0.000616049
137,360.348,0.57676,0.44374,0.94275,0.50112,0.49518,0.38051,0.33209,0.51106,2.50673,0.88,0.000612383,0.000612383,0.000612383
138,362.857,0.56783,0.41256,0.91967,0.48701,0.50242,0.38481,0.33216,0.49096,2.44599,0.87343,0.000608717,0.000608717,0.000608717
139,365.231,0.56499,0.4124,0.91408,0.48829,0.5057,0.40085,0.34897,0.48096,2.4871,0.86976,0.000605051,0.000605051,0.000605051
140,367.672,0.57103,0.43371,0.9419,0.50492,0.50436,0.39158,0.34721,0.45047,2.50222,0.86447,0.000601384,0.000601384,0.000601384
141,370.175,0.60331,0.44071,0.94618,0.4904,0.51103,0.3929,0.34359,0.45394,2.45425,0.86639,0.000597718,0.000597718,0.000597718
142,372.865,0.5681,0.41278,0.91016,0.49452,0.50882,0.39737,0.35406,0.44466,2.39444,0.85439,0.000594052,0.000594052,0.000594052
143,375.5,0.56699,0.41097,0.91677,0.50479,0.5009,0.40431,0.35615,0.45848,2.4382,0.85266,0.000590385,0.000590385,0.000590385
144,377.98,0.58195,0.4203,0.91405,0.48925,0.49638,0.38262,0.34661,0.45226,2.58147,0.85057,0.000586719,0.000586719,0.000586719
145,380.521,0.57456,0.40814,0.9284,0.49901,0.49831,0.38506,0.34977,0.44522,2.59277,0.8605,0.000583053,0.000583053,0.000583053
146,383.106,0.56989,0.4051,0.92653,0.50268,0.49335,0.39716,0.36148,0.45261,2.54137,0.86037,0.000579386,0.000579386,0.000579386
147,385.733,0.59051,0.4117,0.93106,0.517,0.49563,0.41754,0.38192,0.44504,2.52399,0.8501,0.00057572,0.00057572,0.00057572
148,388.543,0.57811,0.39978,0.91544,0.51182,0.49956,0.41878,0.38063,0.46205,2.56538,0.85367,0.000572054,0.000572054,0.000572054
149,391.194,0.58705,0.42695,0.93354,0.50433,0.50294,0.40197,0.3633,0.464,2.55361,0.85489,0.000568388,0.000568388,0.000568388
150,393.799,0.6286,0.4483,0.94404,0.48562,0.50486,0.39428,0.35105,0.49497,2.51881,0.86916,0.000564721,0.000564721,0.000564721
151,396.137,0.56133,0.39382,0.9219,0.49432,0.5078,0.39644,0.35113,0.46817,2.49633,0.86969,0.000561055,0.000561055,0.000561055
152,398.577,0.58517,0.42521,0.9663,0.47373,0.50565,0.40248,0.36623,0.4604,2.57636,0.86928,0.000557389,0.000557389,0.000557389
153,401.045,0.58119,0.39871,0.91794,0.49339,0.50717,0.39345,0.35527,0.47893,2.62817,0.86744,0.000553722,0.000553722,0.000553722
154,403.507,0.59693,0.4304,0.93542,0.49907,0.50718,0.39323,0.34915,0.5109,2.58707,0.87825,0.000550056,0.000550056,0.000550056
155,406.096,0.56256,0.38247,0.91445,0.50175,0.50956,0.39642,0.35915,0.44266,2.47018,0.85571,0.00054639,0.00054639,0.00054639
156,408.666,0.58275,0.40276,0.92842,0.47869,0.51524,0.40071,0.36122,0.44137,2.4218,0.85716,0.000542723,0.000542723,0.000542723
157,411.237,0.5651,0.40578,0.92286,0.48896,0.50925,0.41195,0.3746,0.43944,2.44859,0.85465,0.000539057,0.000539057,0.000539057
158,413.815,0.54453,0.39125,0.9198,0.50605,0.50608,0.41666,0.37947,0.42762,2.46712,0.85158,0.000535391,0.000535391,0.000535391
159,416.362,0.50878,0.36949,0.89252,0.50536,0.50134,0.41851,0.37962,0.43543,2.47636,0.84831,0.000531725,0.000531725,0.000531725
160,419.082,0.54268,0.38175,0.90375,0.50893,0.50359,0.42353,0.38107,0.41895,2.41769,0.84469,0.000528058,0.000528058,0.000528058
161,421.787,0.5643,0.39631,0.92417,0.50543,0.50602,0.42645,0.39087,0.39318,2.40686,0.83525,0.000524392,0.000524392,0.000524392
162,424.316,0.56235,0.40357,0.93697,0.50135,0.50644,0.43529,0.39822,0.38722,2.47716,0.82852,0.000520726,0.000520726,0.000520726
163,426.724,0.5559,0.38756,0.91383,0.50659,0.50041,0.42894,0.39214,0.38686,2.51693,0.82617,0.000517059,0.000517059,0.000517059
164,429.265,0.54678,0.37263,0.92078,0.50587,0.50103,0.43492,0.39845,0.37412,2.52138,0.81953,0.000513393,0.000513393,0.000513393
165,431.831,0.54563,0.38713,0.91142,0.50592,0.50109,0.43142,0.39389,0.39253,2.5198,0.82782,0.000509727,0.000509727,0.000509727
166,434.353,0.5541,0.39781,0.91648,0.50656,0.50076,0.41902,0.3853,0.40759,2.50991,0.83733,0.00050606,0.00050606,0.00050606
167,436.911,0.54829,0.39585,0.92647,0.50698,0.50016,0.4354,0.39601,0.40407,2.50409,0.84174,0.000502394,0.000502394,0.000502394
168,439.424,0.56775,0.39828,0.92413,0.50737,0.50004,0.42818,0.39322,0.41376,2.51915,0.84306,0.000498728,0.000498728,0.000498728
169,441.907,0.54172,0.39658,0.89731,0.50193,0.49924,0.42023,0.38302,0.40188,2.54661,0.83878,0.000495062,0.000495062,0.000495062
170,444.407,0.54955,0.37308,0.92055,0.49714,0.49857,0.41769,0.37667,0.4007,2.57308,0.83625,0.000491395,0.000491395,0.000491395
171,446.924,0.51367,0.37224,0.90287,0.49791,0.49873,0.41748,0.38036,0.39547,2.57896,0.83274,0.000487729,0.000487729,0.000487729
172,449.604,0.52915,0.3778,0.88904,0.50511,0.50187,0.43171,0.40262,0.39165,2.55883,0.83391,0.000484063,0.000484063,0.000484063
173,452.306,0.52041,0.354,0.9067,0.507,0.50182,0.43109,0.39863,0.39124,2.56858,0.83754,0.000480396,0.000480396,0.000480396
174,455.063,0.52809,0.36887,0.9113,0.50479,0.50186,0.42795,0.39643,0.37962,2.54091,0.83782,0.00047673,0.00047673,0.00047673
175,457.599,0.496,0.3586,0.89621,0.5024,0.50212,0.43187,0.39903,0.38839,2.51876,0.84177,0.000473064,0.000473064,0.000473064
176,459.973,0.52242,0.37449,0.90714,0.50128,0.50123,0.41734,0.37972,0.40788,2.48662,0.84633,0.000469397,0.000469397,0.000469397
177,462.432,0.54298,0.37626,0.93021,0.50073,0.49924,0.42132,0.3836,0.40401,2.51245,0.8448,0.000465731,0.000465731,0.000465731
178,464.904,0.5273,0.38251,0.90909,0.49512,0.50017,0.41196,0.37327,0.39905,2.57003,0.84376,0.000462065,0.000462065,0.000462065
179,467.398,0.50806,0.38139,0.89998,0.50329,0.50012,0.42404,0.38269,0.39689,2.59207,0.84298,0.000458399,0.000458399,0.000458399
180,470.004,0.51986,0.38158,0.89467,0.50396,0.49914,0.41686,0.37999,0.39221,2.58318,0.83465,0.000454732,0.000454732,0.000454732
181,472.522,0.53031,0.38132,0.90027,0.5017,0.49777,0.41872,0.38134,0.39495,2.57064,0.83272,0.000451066,0.000451066,0.000451066
182,474.96,0.50952,0.37833,0.89689,0.5064,0.50099,0.41365,0.37745,0.41079,2.5692,0.83209,0.0004474,0.0004474,0.0004474
183,477.45,0.5225,0.38021,0.9086,0.50076,0.50066,0.40726,0.37236,0.40484,2.57489,0.82809,0.000443733,0.000443733,0.000443733
184,480.087,0.51901,0.3905,0.90579,0.50653,0.50096,0.39671,0.36215,0.40921,2.57229,0.83504,0.000440067,0.000440067,0.000440067
185,482.714,0.53164,0.39026,0.92491,0.50221,0.50163,0.39406,0.35928,0.40555,2.56926,0.83693,0.000436401,0.000436401,0.000436401
