epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
41,121.629,0.73864,0.56464,0.99309,0.48979,0.51051,0.41543,0.34766,0.6112,2.2884,0.91858,0.000671044,0.000671044,0.000671044
42,124.445,0.74391,0.60484,0.99839,0.4871,0.51799,0.42011,0.34601,0.62523,2.25531,0.92625,0.000660045,0.000660045,0.000660045
43,127.256,0.72005,0.6165,0.97845,0.48827,0.51141,0.42643,0.35677,0.62517,2.16345,0.92022,0.000649046,0.000649046,0.000649046
44,130.104,0.72746,0.57013,0.98713,0.49052,0.48858,0.42658,0.36004,0.59722,2.17637,0.91254,0.000638047,0.000638047,0.000638047
45,132.955,0.70828,0.55853,0.96264,0.4866,0.49504,0.42837,0.36521,0.5962,2.27689,0.91624,0.000627048,0.000627048,0.000627048
46,135.724,0.69001,0.5662,0.95932,0.48463,0.5003,0.42177,0.35877,0.60902,2.34297,0.91393,0.000616049,0.000616049,0.000616049
47,138.576,0.7372,0.57828,0.98227,0.48804,0.49605,0.41853,0.34863,0.59286,2.33407,0.91014,0.000605051,0.000605051,0.000605051
48,141.376,0.70895,0.58139,0.97923,0.46368,0.50597,0.39639,0.33412,0.58933,2.32074,0.90125,0.000594052,0.000594052,0.000594052
49,144.19,0.69077,0.57374,0.95646,0.47644,0.50696,0.39471,0.33179,0.60641,2.35796,0.91011,0.000583053,0.000583053,0.000583053
50,146.955,0.72536,0.55203,0.99169,0.49366,0.51388,0.40136,0.33742,0.56455,2.31896,0.8957,0.000572054,0.000572054,0.000572054
51,149.793,0.68959,0.53678,0.9709,0.49412,0.49335,0.40077,0.32682,0.56792,2.34436,0.89895,0.000561055,0.000561055,0.000561055
52,152.764,0.70653,0.55326,0.98371,0.49455,0.49345,0.38271,0.31715,0.55094,2.43987,0.89144,0.000550056,0.000550056,0.000550056
53,155.526,0.71158,0.58018,0.97779,0.47275,0.50844,0.36518,0.31094,0.554,2.49103,0.89407,0.000539057,0.000539057,0.000539057
54,158.358,0.67607,0.53208,0.95395,0.4897,0.49751,0.37527,0.32162,0.55738,2.43578,0.89106,0.000528058,0.000528058,0.000528058
55,161.275,0.65413,0.54262,0.95225,0.50287,0.52184,0.39189,0.32885,0.57138,2.38105,0.89729,0.000517059,0.000517059,0.000517059
56,164.153,0.66813,0.51824,0.95078,0.4872,0.50512,0.38893,0.33456,0.56962,2.40875,0.90095,0.00050606,0.00050606,0.00050606
57,167.049,0.6889,0.5478,0.97024,0.48963,0.49087,0.39365,0.33636,0.5722,2.42485,0.89502,0.000495062,0.000495062,0.000495062
58,169.961,0.67266,0.51215,0.94729,0.48702,0.52334,0.40016,0.35142,0.5438,2.43907,0.88497,0.000484063,0.000484063,0.000484063
59,172.874,0.65692,0.51574,0.9479,0.47938,0.51683,0.39954,0.35106,0.56809,2.45022,0.89607,0.000473064,0.000473064,0.000473064
60,175.857,0.62225,0.50262,0.93552,0.48223,0.5042,0.38287,0.33664,0.52547,2.45628,0.89011,0.000462065,0.000462065,0.000462065
61,178.736,0.69237,0.52239,0.98118,0.47759,0.49999,0.37923,0.33138,0.52833,2.39775,0.88997,0.000451066,0.000451066,0.000451066
62,181.579,0.67345,0.52151,0.97043,0.48498,0.50066,0.37579,0.33237,0.50654,2.32448,0.87933,0.000440067,0.000440067,0.000440067
63,184.513,0.69423,0.53859,0.97873,0.48937,0.49999,0.39702,0.35043,0.51028,2.32589,0.87709,0.000429068,0.000429068,0.000429068
64,187.415,0.66496,0.49526,0.94973,0.4976,0.49411,0.39527,0.34466,0.51633,2.36801,0.87845,0.000418069,0.000418069,0.000418069
65,190.277,0.67319,0.52619,0.95889,0.50012,0.49411,0.39951,0.34926,0.52155,2.38662,0.88323,0.00040707,0.00040707,0.00040707
66,193.127,0.63752,0.4905,0.93852,0.49374,0.50436,0.40593,0.3556,0.52683,2.39987,0.88097,0.000396071,0.000396071,0.000396071
67,196.009,0.63282,0.49834,0.95757,0.49544,0.50436,0.40946,0.36032,0.50215,2.43395,0.87148,0.000385073,0.000385073,0.000385073
68,198.857,0.63025,0.50705,0.95827,0.49641,0.50279,0.39231,0.33333,0.51737,2.41547,0.87515,0.000374074,0.000374074,0.000374074
69,201.69,0.66878,0.51501,0.97192,0.49542,0.49924,0.38869,0.32914,0.52304,2.37198,0.87886,0.000363075,0.000363075,0.000363075
70,204.659,0.59978,0.45289,0.91807,0.49671,0.49924,0.38391,0.32878,0.5112,2.39291,0.87765,0.000352076,0.000352076,0.000352076
71,207.557,0.64373,0.49211,0.96018,0.49907,0.50433,0.39488,0.33763,0.50925,2.45704,0.88035,0.000341077,0.000341077,0.000341077
72,210.46,0.65337,0.49295,0.96111,0.49961,0.50061,0.42167,0.36685,0.51412,2.42979,0.878,0.000330078,0.000330078,0.000330078
73,213.324,0.6268,0.48304,0.94733,0.49874,0.50213,0.4151,0.36185,0.50419,2.40163,0.87429,0.000319079,0.000319079,0.000319079
74,216.212,0.63229,0.48774,0.9546,0.50485,0.50319,0.40394,0.35717,0.47126,2.40466,0.86271,0.00030808,0.00030808,0.00030808
75,219.094,0.6069,0.45658,0.94339,0.50523,0.50267,0.40322,0.35759,0.4652,2.40112,0.85475,0.000297081,0.000297081,0.000297081
76,222.033,0.59841,0.48103,0.9581,0.50473,0.50412,0.39353,0.35205,0.44297,2.3533,0.84892,0.000286083,0.000286083,0.000286083
77,224.936,0.57385,0.43474,0.91437,0.50156,0.50436,0.39926,0.36095,0.44999,2.3523,0.85232,0.000275084,0.000275084,0.000275084
78,227.826,0.60492,0.47656,0.93929,0.49931,0.50436,0.4117,0.36928,0.4701,2.35865,0.85753,0.000264085,0.000264085,0.000264085
79,230.72,0.61719,0.48679,0.94739,0.49526,0.50436,0.41341,0.3693,0.46498,2.39692,0.8563,0.000253086,0.000253086,0.000253086
80,234.703,0.57494,0.45345,0.9312,0.4933,0.50436,0.39924,0.35935,0.44673,2.40556,0.85389,0.000242087,0.000242087,0.000242087
81,237.925,0.58561,0.44818,0.91707,0.49573,0.50355,0.4013,0.36306,0.44521,2.42287,0.85148,0.000231088,0.000231088,0.000231088
82,240.848,0.5959,0.46967,0.9385,0.49903,0.50282,0.39837,0.35468,0.46859,2.43633,0.85739,0.000220089,0.000220089,0.000220089
83,243.692,0.56252,0.43386,0.92387,0.49467,0.50411,0.39745,0.35646,0.45885,2.45848,0.85652,0.00020909,0.00020909,0.00020909
84,246.683,0.58748,0.45935,0.91995,0.49669,0.51689,0.39724,0.35704,0.4386,2.48553,0.85106,0.000198091,0.000198091,0.000198091
85,249.537,0.58841,0.44497,0.91927,0.50564,0.50289,0.40304,0.36086,0.44022,2.48261,0.85103,0.000187092,0.000187092,0.000187092
86,252.366,0.5797,0.45805,0.93032,0.50635,0.50427,0.40279,0.36341,0.43966,2.47015,0.84973,0.000176094,0.000176094,0.000176094
87,255.441,0.57029,0.42711,0.9413,0.50089,0.50146,0.40479,0.36324,0.43468,2.4667,0.84849,0.000165095,0.000165095,0.000165095
88,258.361,0.53965,0.42266,0.9196,0.50322,0.49935,0.38761,0.34997,0.41047,2.47138,0.84299,0.000154096,0.000154096,0.000154096
89,261.211,0.56021,0.4254,0.90428,0.50256,0.49924,0.38773,0.35124,0.40977,2.49061,0.84233,0.000143097,0.000143097,0.000143097
90,264.043,0.61032,0.4748,0.93862,0.50055,0.49924,0.38105,0.34327,0.41992,2.50749,0.8454,0.000132098,0.000132098,0.000132098
91,295.428,0.53468,0.43079,0.89169,0.49568,0.50124,0.37444,0.33721,0.41603,2.50359,0.84504,0.000121099,0.000121099,0.000121099
92,298.414,0.52748,0.42313,0.89353,0.49668,0.50327,0.37095,0.33313,0.43195,2.45102,0.84958,0.0001101,0.0001101,0.0001101
93,301.26,0.51183,0.41135,0.89578,0.49736,0.50332,0.37175,0.33786,0.43634,2.43389,0.85023,9.91012e-05,9.91012e-05,9.91012e-05
94,304.088,0.4994,0.40475,0.89054,0.49698,0.50121,0.3716,0.33383,0.4282,2.45066,0.84603,8.81023e-05,8.81023e-05,8.81023e-05
95,306.979,0.47625,0.40053,0.87742,0.49628,0.50009,0.37297,0.33688,0.42047,2.47588,0.84402,7.71034e-05,7.71034e-05,7.71034e-05
96,309.799,0.45789,0.36585,0.87121,0.50136,0.49914,0.36737,0.33301,0.41151,2.51488,0.83886,6.61045e-05,6.61045e-05,6.61045e-05
97,312.577,0.4619,0.37759,0.87221,0.5019,0.49924,0.36665,0.33176,0.40874,2.52563,0.83682,5.51056e-05,5.51056e-05,5.51056e-05
98,315.384,0.46242,0.36543,0.88261,0.50273,0.49924,0.3693,0.33507,0.40641,2.5248,0.83515,4.41067e-05,4.41067e-05,4.41067e-05
99,318.177,0.4735,0.36952,0.87277,0.50268,0.49924,0.36873,0.33401,0.40611,2.52372,0.8347,3.31078e-05,3.31078e-05,3.31078e-05
100,321.049,0.48382,0.38378,0.88092,0.50211,0.49924,0.36761,0.33377,0.40418,2.52511,0.83341,2.21089e-05,2.21089e-05,2.21089e-05
